330,5,0.9189,#e3e22f
345,5,0.7854,#b9da3f
360,5,0.5985,#7dcf56

0,6,0.1411,#32a180
15,6,-0.1199,#27828c
30,6,-0.3728,#34628b
45,6,-0.6002,#3d4280
60,6,-0.7868,#40246b
75,6,-0.9197,#430e5d
90,6,-0.99,#440355
105,6,-0.9928,#440255
120,6,-0.9279,#430d5c
135,6,-0.7998,#40216a
150,6,-0.6172,#3d3f7e
165,6,-0.3925,#35608b
180,6,-0.1411,#287f8c
195,6,0.1199,#309e82
210,6,0.3728,#4ebb6d
225,6,0.6002,#7ecf56
240,6,0.7868,#b9da3f
255,6,0.9197,#e3e22f
270,6,0.99,#fae626
285,6,0.9928,#fbe726
300,6,0.9279,#e6e32e
315,6,0.7998,#bddb3d
330,6,0.6172,#83d054
345,6,0.3925,#51bd6b
360,6,0.1411,#32a180

0,7,-0.3508,#33658b
15,7,-0.5812,#3c4582
30,7,-0.772,#40266d
45,7,-0.9102,#42105e
60,7,-0.9864,#440355
75,7,-0.9953,#440255
90,7,-0.9365,#430b5b
105,7,-0.8138,#411f68
120,7,-0.6356,#3d3c7c
135,7,-0.4141,#375d8b
150,7,-0.1644,#2a7c8c
165,7,0.0965,#2d9c84
180,7,0.3508,#4cb86f
195,7,0.5812,#78ce58
210,7,0.772,#b5d941
225,7,0.9102,#e0e230
240,7,0.9864,#f9e627
255,7,0.9953,#fce726
270,7,0.9365,#e9e32d
285,7,0.8138,#c2dc3c
300,7,0.6356,#89d151
315,7,0.4141,#54bf69
330,7,0.1644,#35a37e
345,7,-0.0965,#26858c
360,7,-0.3508,#33658b
